;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;
ENSRNOG00000066310;Rgs11;522.1531111;1.209990772;0.274996045;0.127447963;2.157712358;0.030950203;0.247672273;regulator of G-protein signaling 11;;;;0
ENSRNOG00000066348;Zfp873;372.4032253;1.209025728;0.273844946;0.128404268;2.132677905;0.032951158;0.254887139;zinc finger protein 873;;;;0
ENSRNOG00000066491;NA;1671.671513;1.257723643;0.330814956;0.139062044;2.378901872;0.017364298;0.194416944;NA;;;;0
ENSRNOG00000066505;NA;910.298172;0.832834659;-0.263897986;0.112676464;-2.342086157;0.019176288;0.201730351;NA;;;;0
ENSRNOG00000066567;NA;200.3630474;1.419257853;0.505136725;0.205738455;2.455237283;0.014079162;0.174998338;NA;;;;0
ENSRNOG00000066585;Prdx6;6561.054444;0.76963587;-0.377752055;0.16156054;-2.33814553;0.0193797;0.201730351;peroxiredoxin 6;;;;ENSG00000117592
ENSRNOG00000066616;NA;11.73500532;0.273550631;-1.870120209;0.75628161;-2.472782869;0.013406557;NA;NA;;;;ENSG00000242950
ENSRNOG00000066618;NA;572.0286591;1.220620378;0.287614581;0.118360484;2.429988218;0.015099314;0.180409923;NA;;;;ENSG00000156398
ENSRNOG00000066623;NA;59.14749828;0.638021418;-0.648323239;0.219578937;-2.952574811;0.003151357;0.088985163;NA;;;;0
ENSRNOG00000066694;Mrtfb;8577.767664;1.170122927;0.2266601;0.097407945;2.326915932;0.01996974;0.204516728;myocardin related transcription factor B;;;;ENSG00000186260
ENSRNOG00000066714;Eci2;787.5294749;0.807548469;-0.308379242;0.12195185;-2.528696714;0.011448691;0.16025997;enoyl-CoA delta isomerase 2;;;;ENSG00000198721
ENSRNOG00000066731;NA;189.4180742;0.719541305;-0.474850588;0.21705455;-2.187701611;0.028691345;0.240088622;NA;;;;0
ENSRNOG00000066753;NA;94.0284467;1.396870331;0.482198104;0.230355143;2.093281256;0.036324055;0.265298538;NA;;;;0
ENSRNOG00000066774;NA;677.167101;1.316811462;0.397048798;0.125868633;3.154469772;0.0016079;0.06380243;NA;;;;0
ENSRNOG00000066782;NA;43.72699546;0.609217559;-0.71497057;0.239926036;-2.979962415;0.002882838;0.085661458;NA;;;;0
ENSRNOG00000066842;Mzt2b;970.6771227;0.818350263;-0.28920963;0.120725044;-2.395605931;0.016592919;0.189809624;mitotic spindle organizing protein 2B;;;;ENSG00000152082
ENSRNOG00000066846;NA;215.0556102;0.453473078;-1.140911192;0.529177746;-2.156007506;0.031083079;0.248174034;NA;;;;0
ENSRNOG00000066870;LOC120101643;25.9760571;2.860615727;1.51632571;0.467711488;3.242010829;0.001186895;NA;sodium/nucleoside cotransporter 2-like;;;;ENSG00000137860
ENSRNOG00000066877;LOC102554605;1200.322169;1.121107212;0.16492425;0.082628829;1.995965;0.045937733;0.290663425;zinc finger protein 844-like;;;;0
ENSRNOG00000066880;NA;575.5401243;0.796630926;-0.328016608;0.091502442;-3.584785295;0.000337356;0.031532074;NA;;;;0
ENSRNOG00000066886;Smco3;10.98753143;0.395300983;-1.338976551;0.628864914;-2.129195827;0.033238062;NA;single-pass membrane protein with coiled-coil domains 3;;;;ENSG00000179256
ENSRNOG00000066932;Pfdn2;3622.706146;0.859119481;-0.219069308;0.094755129;-2.311951972;0.02078033;0.208764569;prefoldin subunit 2;;;;ENSG00000143256
ENSRNOG00000066939;NA;52.08278182;0.764374901;-0.387647689;0.196298096;-1.974790874;0.048291885;0.296477025;NA;;;;0
ENSRNOG00000066986;Zfp619;459.6969006;0.85193563;-0.231183667;0.091113166;-2.537324503;0.011170336;0.158618769;zinc finger protein 619;;;;ENSG00000267041
ENSRNOG00000066988;Tbpl1;29.84520688;1.488544039;0.573901905;0.275735296;2.081350897;0.0374018;0.269767774;TATA-box binding protein like 1;;;;ENSG00000028839
ENSRNOG00000067013;NA;168.234511;1.301919687;0.380640454;0.18550357;2.051930613;0.040176406;0.278687256;NA;;;;0
ENSRNOG00000067033;NA;34.30815321;0.694828963;-0.525270202;0.256885222;-2.044766133;0.04087792;0.280438098;NA;;;;0
ENSRNOG00000067040;Zfp442;116.0786934;0.787609723;-0.344447174;0.163556895;-2.105977709;0.035206289;0.261687789;zinc finger protein 442;;;;0
ENSRNOG00000067065;Capns1;6641.131642;0.871811858;-0.197911268;0.080320414;-2.464022016;0.013738767;0.174607672;calpain; small subunit 1;;;ENSG00000126247
ENSRNOG00000067072;LOC108349189;1186.195306;0.807850183;-0.307840327;0.114102744;-2.697922196;0.006977375;0.125660814;high mobility group protein B1 pseudogene;;;;0
ENSRNOG00000067105;NA;4005.676641;1.254057662;0.326603686;0.121634875;2.685115474;0.007250475;0.128080163;NA;;;;0
ENSRNOG00000067119;Smim17;179.483529;1.213568214;0.279255204;0.139058618;2.008183363;0.04462381;0.288404565;small integral membrane protein 17;;;;ENSG00000268182
ENSRNOG00000067120;Paqr8;10821.67414;0.71241657;-0.489207022;0.165255303;-2.960310582;0.00307329;0.087958049;progestin and adipoQ receptor family member 8;;;;ENSG00000170915
ENSRNOG00000067162;RGD1559441;1963.970367;1.154988523;0.207878516;0.099159086;2.096414195;0.036045464;0.265240215;similar to MIC2L1;;;;0
ENSRNOG00000067274;Ier2;245.2597753;0.659832013;-0.599829321;0.196032424;-3.05984749;0.002214497;0.075180909;immediate early response 2;;;;ENSG00000160888
ENSRNOG00000067292;NA;1.627802831;0.129247684;-2.95178967;1.490488487;-1.980417625;0.047656621;NA;NA;;;;0
ENSRNOG00000067317;Cmtm7;93.66875004;0.692393478;-0.53033596;0.16472713;-3.219481579;0.001284226;0.057297436;CKLF-like MARVEL transmembrane domain containing 7;;;;ENSG00000153551
ENSRNOG00000067332;NA;889.2178177;0.797975462;-0.325583712;0.143287431;-2.272241953;0.023071901;0.217604093;NA;;;;0
ENSRNOG00000067388;NA;373.5128453;0.729292345;-0.455430844;0.184155473;-2.473077978;0.013395491;0.173530362;NA;;;;ENSG00000136950
ENSRNOG00000067441;H1f2;1424.067641;0.735731747;-0.442748249;0.163968344;-2.700205657;0.006929663;0.125489197;H1.2 linker histone; cluster member;;;ENSG00000187837
ENSRNOG00000067444;NA;2304.484051;0.844957424;-0.243049446;0.115184437;-2.110089275;0.034850667;0.260455103;NA;;;;ENSG00000110700
ENSRNOG00000067461;Rps12l2;112.399207;0.760220429;-0.395510301;0.182140597;-2.17145605;0.029896716;0.24404385;ribosomal protein S12-like 2;;;;ENSG00000112306
ENSRNOG00000067465;NA;2.774456791;0.195314154;-2.356131593;1.077411927;-2.186843801;0.028753929;NA;NA;;;;0
ENSRNOG00000067517;LOC102549249;1068.092396;1.159435646;0.213422745;0.103781278;2.056466736;0.039737549;0.277147331;zinc finger protein 208-like;;;;0
ENSRNOG00000067530;LOC103691527;2314.714693;0.638164961;-0.647998697;0.21084153;-3.073392125;0.002116402;0.073239076;uncharacterized LOC103691527;;;;0
ENSRNOG00000067542;NA;23999.00059;1.139883286;0.188886113;0.088583961;2.132283438;0.032983553;0.254887139;NA;;;;0
ENSRNOG00000067554;Fam234a;674.3866208;0.782434642;-0.353957849;0.114591974;-3.088853738;0.002009303;0.070650932;family with sequence similarity 234; member A;;;ENSG00000167930
ENSRNOG00000067556;NA;162.3220743;0.807680664;-0.308143094;0.145601237;-2.116349418;0.034315101;0.257993747;NA;;;;0
ENSRNOG00000067632;NA;23.73597007;0.532369673;-0.909499706;0.338148809;-2.689643382;0.007152841;NA;NA;;;;0
ENSRNOG00000067704;LOC103692512;273.6338174;0.860507201;-0.216740829;0.109363454;-1.981839642;0.047497191;0.293980938;uncharacterized LOC103692512;;;;0
ENSRNOG00000067713;NA;63.3487445;1.653741986;0.725734165;0.253805594;2.859409653;0.004244303;0.098986799;NA;;;;0
ENSRNOG00000067741;LOC100362479;1146.34162;0.844064185;-0.244575384;0.12008539;-2.036678939;0.041682226;0.282075937;ribosomal protein L15-like;;;;ENSG00000174748
ENSRNOG00000067785;NA;1839.750386;1.191922301;0.253290193;0.11540023;2.194884643;0.028171874;0.23847085;NA;;;;0
ENSRNOG00000067799;Selenow;10700.59295;0.808190256;-0.307233137;0.120448007;-2.550753171;0.010749042;0.155594214;selenoprotein W;;;;0
ENSRNOG00000067931;Harbi1;209.5960916;0.84822611;-0.237479202;0.101715394;-2.334741997;0.019556903;0.202576995;harbinger transposase derived 1;;;;0
ENSRNOG00000067970;NA;786.6110925;1.632723667;0.70728064;0.185129322;3.820467936;0.000133199;0.020422484;NA;;;;ENSG00000198838
ENSRNOG00000067972;Vom2r66;140.7756313;1.368299931;0.452384503;0.190992735;2.368595343;0.017855778;0.19615212;vomeronasal 2 receptor;66;;;0
ENSRNOG00000067974;NA;350.1978444;1.22687239;0.294985199;0.14827897;1.989393362;0.046657802;0.292273502;NA;;;;0
ENSRNOG00000068010;Myh8;43.80727058;0.496084755;-1.011341472;0.277632872;-3.642729574;0.000269762;0.028870533;myosin heavy chain 8;;;;ENSG00000133020
ENSRNOG00000068025;Ppp1r14b-ps2;112.9383692;0.686482353;-0.54270546;0.252166023;-2.152175201;0.031383558;0.250120014;protein phosphatase 1; regulatory (inhibitor) subunit 14B; pseudogene;;0
ENSRNOG00000068040;NA;134.846107;1.522291902;0.606245024;0.26671052;2.273045039;0.023023466;0.217604093;NA;;;;0
ENSRNOG00000068045;Dmrta2;71.09162192;0.723116233;-0.467700531;0.226174802;-2.067871959;0.038652065;0.272985985;DMRT-like family A2;;;;ENSG00000142700
ENSRNOG00000068054;NA;347.0450408;1.358918326;0.44245875;0.164127927;2.695816355;0.007021637;0.12615028;NA;;;;0
ENSRNOG00000068089;NA;90.53178388;1.468846217;0.554683359;0.186577398;2.972939728;0.002949624;0.086188017;NA;;;;0
ENSRNOG00000068101;LOC100912991;704.8917311;1.137886001;0.186356028;0.092265128;2.01978833;0.043405348;0.285324461;uncharacterized LOC100912991;;;;0
ENSRNOG00000068175;RGD1559960;1.025342615;10.4072531;3.379517428;1.611267079;2.097428459;0.035955664;NA;similar to Sulfotransferase K1 (rSULT1C2);;;;0
ENSRNOG00000068204;NA;94.63908298;1.377098467;0.46163172;0.189299195;2.438635407;0.014742834;0.17889082;NA;;;;0
ENSRNOG00000068225;NA;59.42761461;0.727520531;-0.458940132;0.2277412;-2.01518273;0.043885506;0.28664359;NA;;;;0
ENSRNOG00000068238;NA;1110.321696;1.302392521;0.38116432;0.160553801;2.37405977;0.017593702;0.195068811;NA;;;;0
ENSRNOG00000068263;Bbs12;514.0833725;1.167740272;0.223719427;0.09440604;2.369757556;0.017799753;0.19615212;Bardet-Biedl syndrome 12;;;;ENSG00000181004
ENSRNOG00000068265;LOC102555902;722.2547269;1.135127711;0.182854622;0.091598448;1.996263314;0.045905269;0.290663425;uncharacterized LOC102555902;;;;0
ENSRNOG00000068305;LOC689816;32.4973626;0.688892891;-0.537648406;0.266896707;-2.014443758;0.043962964;0.286644942;ribosomal protein L24 pseudogene;;;;ENSG00000114391
ENSRNOG00000068306;Hmgb1-ps34;1553.416557;0.826477498;-0.274952555;0.083915071;-3.276557483;0.001050809;0.051533761;high mobility group box 1; pseudogene 34;;;0
ENSRNOG00000068383;NA;16.72121361;1.617213992;0.693510591;0.345852295;2.005221882;0.044939332;NA;NA;;;;0
ENSRNOG00000068408;NA;46.04891652;1.509920924;0.594472996;0.290939384;2.04328815;0.041023922;0.280528195;NA;;;;0
ENSRNOG00000068419;NA;222.3807696;1.238031828;0.308048404;0.141820166;2.172105791;0.029847684;0.24404385;NA;;;;0
ENSRNOG00000068444;Kcnj10;11280.82138;0.660986549;-0.597307181;0.190468289;-3.13599279;0.001712734;0.065149953;potassium inwardly-rectifying channel; subfamily J; member 10;;ENSG00000177807
ENSRNOG00000068476;Zfp101;29.05072523;0.661366625;-0.596477852;0.296894265;-2.00905818;0.044530964;0.288404565;zinc finger protein 101;;;;0
ENSRNOG00000068511;NA;44.04756649;1.526278288;0.610018034;0.265890467;2.294245601;0.021776395;0.213621198;NA;;;;0
ENSRNOG00000068523;LOC120095254;2240.115674;0.736000076;-0.44222218;0.18594902;-2.378190429;0.017397839;0.194427411;uncharacterized LOC120095254;;;;0
ENSRNOG00000068537;Hs3st1;1339.094976;0.600300882;-0.736242308;0.171564403;-4.291346546;1.78E-05;0.008532109;heparan sulfate-glucosamine 3-sulfotransferase 1;;;;ENSG00000002587
ENSRNOG00000068564;NA;42.54260299;1.44307373;0.529145012;0.23348911;2.266251353;0.023435998;0.218913865;NA;;;;0
ENSRNOG00000068677;LOC100909998;274.2209274;0.858519876;-0.220076559;0.103918001;-2.117790543;0.034192811;0.257717924;zinc finger protein 2-like;;;;ENSG00000275111
ENSRNOG00000068687;Ubxn2a;1466.095453;0.887706746;-0.171844933;0.080098796;-2.145412182;0.031919906;0.25208191;UBX domain protein 2A;;;;ENSG00000173960
ENSRNOG00000068694;NA;35.07769675;1.520977075;0.604998408;0.263584504;2.295273049;0.021717481;0.213621198;NA;;;;0
ENSRNOG00000068715;NA;31.4062356;0.678984449;-0.558549562;0.247075492;-2.260643324;0.023781353;0.220544764;NA;;;;0
ENSRNOG00000068717;Ccdc167;331.8075232;0.864494649;-0.210071062;0.096724247;-2.171855219;0.029866585;0.24404385;coiled-coil domain containing 167;;;;ENSG00000198937
ENSRNOG00000068766;NA;63.63580591;0.696578747;-0.52164164;0.227502404;-2.292906057;0.021853414;0.214012744;NA;;;;0
ENSRNOG00000068806;Sdr42e2;65.64308775;2.268448498;1.181705905;0.336807791;3.508546823;0.000450562;0.036713093;short chain dehydrogenase/reductase family 42E; member 2;;;ENSG00000183921
ENSRNOG00000068841;NA;58.16794572;1.486888702;0.572296661;0.240097211;2.383603955;0.017144042;0.193337149;NA;;;;0
ENSRNOG00000068881;NA;12.61263461;2.272252801;1.184123352;0.407026234;2.909206466;0.003623475;NA;NA;;;;0
ENSRNOG00000068888;NA;36.51316955;1.779823439;0.831734131;0.311800204;2.667522726;0.007641272;0.131369391;NA;;;;0
ENSRNOG00000068931;NA;93.59516695;0.610446463;-0.71206332;0.195476197;-3.64271114;0.000269782;0.028870533;NA;;;;ENSG00000111142
ENSRNOG00000069017;Plpp5;3254.869546;1.092703038;0.127901376;0.055256682;2.314677073;0.020630611;0.207825968;phospholipid phosphatase 5;;;;ENSG00000147535
ENSRNOG00000069024;NA;699.9264626;0.555549112;-0.848013638;0.350132049;-2.421982335;0.015436101;0.182807007;NA;;;;ENSG00000120129
ENSRNOG00000069091;Paqr4;1093.4917;0.850696026;-0.233284381;0.096882711;-2.407905176;0.016044348;0.185955657;progestin and adipoQ receptor family member 4;;;;ENSG00000162073
ENSRNOG00000069110;NA;52.78272606;0.519311894;-0.945326827;0.384272857;-2.460040593;0.01389213;0.174998338;NA;;;;0
ENSRNOG00000069113;Rpl26-ps2;1836.729328;0.73358735;-0.446959334;0.153728932;-2.907450976;0.003643875;0.094432973;ribosomal protein L26; pseudogene 2;;;0
ENSRNOG00000069181;NA;61.99377457;1.699222152;0.76487448;0.26345939;2.903196883;0.003693743;0.094539347;NA;;;;0
ENSRNOG00000069254;LOC100363914;4.411333127;2.955878207;1.563586826;0.743039134;2.104312889;0.035351162;NA;hypothetical LOC100363914;;;;ENSG00000090659
ENSRNOG00000069271;Ttn;85.07583734;1.422726346;0.508658194;0.232329074;2.189386738;0.028568743;0.239938943;titin;;;;ENSG00000155657
ENSRNOG00000069303;Sh3bgrl1;7560.982543;0.781919352;-0.35490828;0.147205078;-2.410978505;0.015909786;0.185442558;SH3 domain binding glutamate rich protein like 1;;;;ENSG00000131171
ENSRNOG00000069366;NA;701.7652807;1.474341853;0.560071078;0.143410967;3.905357369;9.41E-05;0.01736832;NA;;;;0
ENSRNOG00000069375;Kctd12b;124.2121005;0.696520704;-0.521761857;0.218106478;-2.392234567;0.016746136;0.190770194;potassium channel tetramerisation domain containing 12b;;;;0
ENSRNOG00000069432;NA;532.8013926;0.700448411;-0.513649296;0.175290861;-2.930268547;0.003386692;0.091225976;NA;;;;0
ENSRNOG00000069437;NA;5.669340348;0.41795095;-1.258594454;0.577378584;-2.179842634;0.029269128;NA;NA;;;;0
ENSRNOG00000069472;NA;31.78766708;1.635039206;0.70932523;0.288085491;2.462203932;0.013808613;0.174998338;NA;;;;0
ENSRNOG00000069516;Scrg1;317.9874054;0.663559204;-0.591702904;0.181096228;-3.267339749;0.001085633;0.052223549;stimulator of chondrogenesis 1;;;;ENSG00000164106
ENSRNOG00000069543;NA;556.5666549;1.253944623;0.326473637;0.14826932;2.201896092;0.027672649;0.237231566;NA;;;;0
ENSRNOG00000069561;NA;61.31033406;1.470676979;0.556480406;0.18968085;2.933772211;0.003348699;0.090907321;NA;;;;0
ENSRNOG00000069568;NA;121.1625586;0.771286478;-0.374661277;0.188211792;-1.990636573;0.046520856;0.292100343;NA;;;;ENSG00000003056
ENSRNOG00000069578;Hist1h2bq;1497.66691;0.666490054;-0.585344749;0.153064103;-3.824180427;0.000131208;0.020422484;histone cluster 1 H2B family member Q;;;;ENSG00000274290
ENSRNOG00000069594;NA;1396.065203;1.506778978;0.591467811;0.165625651;3.571112364;0.000355468;0.032442888;NA;;;;0
ENSRNOG00000069600;Rac3;677.9642082;1.175179741;0.23288143;0.086943025;2.678552181;0.007394121;0.129533072;Rac family small GTPase 3;;;;ENSG00000169750
ENSRNOG00000069640;NA;1792.125582;1.225158553;0.292968466;0.102103675;2.869323416;0.004113509;0.097661743;NA;;;;0
ENSRNOG00000069653;NA;648.1270891;0.869906553;-0.201067663;0.096271477;-2.088548646;0.036748372;0.26694538;NA;;;;0
ENSRNOG00000069673;Pnpla2;810.0168323;0.874881532;-0.192840421;0.098338197;-1.960992037;0.049879952;0.301424399;patatin-like phospholipase domain containing 2;;;;ENSG00000177666
ENSRNOG00000069679;NA;462.7775952;1.329515971;0.410901108;0.18018232;2.28047406;0.022579588;0.217234755;NA;;;;0
ENSRNOG00000069710;Nat8f2;27.53497898;2.109656123;1.077007857;0.474758916;2.268536347;0.023296536;0.218048868;N-acetyltransferase 8 (GCN5-related) family member 2;;;;ENSG00000204872
ENSRNOG00000069735;NA;4.508104062;0.208562123;-2.261450923;1.127371531;-2.005950001;0.044861583;NA;NA;;;;0
ENSRNOG00000069803;NA;859.2164542;1.659922282;0.731115696;0.196022309;3.72975759;0.000191664;0.025272278;NA;;;;0
ENSRNOG00000069808;NA;15.60420709;0.602432955;-0.731127402;0.368453993;-1.984311245;0.047221153;NA;NA;;;;0
ENSRNOG00000069819;LOC108352947;52.4522127;1.407038433;0.492661736;0.224055953;2.198833503;0.027889763;0.237825654;uncharacterized LOC108352947;;;;0
ENSRNOG00000069843;NA;186.6722731;1.659119083;0.730417439;0.209141001;3.492464103;0.000478586;0.037027673;NA;;;;0
ENSRNOG00000069900;Ypel4;1745.540622;1.114901603;0.156916388;0.06632464;2.365883748;0.017987091;0.196474383;yippee-like 4;;;;ENSG00000166793
ENSRNOG00000069945;Tmem229a;313.709806;0.736739418;-0.440773661;0.1776857;-2.480636662;0.013114798;0.172006515;transmembrane protein 229A;;;;ENSG00000234224
ENSRNOG00000069957;NA;131.6666691;1.300266092;0.378806893;0.178901569;2.117403976;0.034225577;0.257747742;NA;;;;0
ENSRNOG00000070004;NA;101.1986114;0.729664687;-0.45469446;0.143794514;-3.16211271;0.001566289;0.063628775;NA;;;;0
ENSRNOG00000070022;LOC103690230;1646.24817;1.454511001;0.540534208;0.15183709;3.559961578;0.000370909;0.03279991;sperm motility kinase W-like;;;;0
ENSRNOG00000070034;Ankub1;238.614969;0.522410447;-0.936744347;0.306012143;-3.061134563;0.002205;0.075030959;ankyrin repeat and ubiquitin domain containing 1;;;;ENSG00000206199
ENSRNOG00000070112;Knop1;1763.680159;0.888278524;-0.170915983;0.062580117;-2.731154719;0.006311283;0.119859676;lysine-rich nucleolar protein 1;;;;ENSG00000103550
ENSRNOG00000070242;Tent5c;126.4141509;0.717447707;-0.479054415;0.215530255;-2.222678274;0.026237502;0.232021214;terminal nucleotidyltransferase 5C;;;;ENSG00000183508
ENSRNOG00000070268;Pnrc2;544.5275884;0.836716964;-0.25718841;0.126718119;-2.029610381;0.042396159;0.283211374;proline-rich nuclear receptor coactivator 2;;;;ENSG00000189266
ENSRNOG00000070300;NA;586.0924104;1.404952617;0.490521475;0.17500145;2.80295664;0.005063648;0.107345513;NA;;;;0
ENSRNOG00000070382;Hyal3;168.5878295;0.800967831;-0.320183794;0.157609665;-2.031498478;0.042204454;0.283178271;hyaluronidase 3;;;;ENSG00000186792
ENSRNOG00000070383;NA;150.8513417;1.489791039;0.575109989;0.253658372;2.267262008;0.023374225;0.218475034;NA;;;;0
ENSRNOG00000070452;NA;155.0462858;1.466009095;0.551894054;0.186106412;2.965475771;0.003022151;0.087214273;NA;;;;0
ENSRNOG00000070468;NA;43.04384375;1.413448118;0.499218928;0.228775792;2.182131789;0.029099808;0.241974954;NA;;;;0
ENSRNOG00000070498;V1ra14;1.601539513;6.304360144;2.656349953;1.242659953;2.137632218;0.032546605;NA;vomeronasal 1 receptor A14;;;;ENSG00000197617
ENSRNOG00000070506;Chst8;184.2342582;1.294258302;0.372125572;0.123722578;3.007741818;0.002631966;0.082671815;carbohydrate sulfotransferase 8;;;;0
ENSRNOG00000070508;NA;3717.132394;1.498033215;0.583069613;0.183261677;3.181623249;0.001464522;0.061269292;NA;;;;0
ENSRNOG00000070542;Ercc4;1202.021622;1.151521875;0.203541818;0.097354701;2.090724096;0.036552804;0.266220833;ERCC excision repair 4; endonuclease catalytic subunit;;;ENSG00000175595
ENSRNOG00000070566;NA;1.148293718;11.31917536;3.500696952;1.468797989;2.383375372;0.017154692;NA;NA;;;;0
ENSRNOG00000070586;Prr18;737.6924364;0.433621691;-1.20549117;0.421751753;-2.858295575;0.004259234;0.098986799;proline rich 18;;;;ENSG00000176381
ENSRNOG00000070642;NA;31.40623929;1.63907986;0.712886147;0.351098393;2.030445488;0.042311277;0.283211374;NA;;;;0
ENSRNOG00000070696;NA;24.19228271;0.567657317;-0.816907828;0.318801888;-2.562430965;0.010394225;NA;NA;;;;0
ENSRNOG00000070835;Ndufc1;1224.257522;0.874869558;-0.192860165;0.096101057;-2.006847494;0.044765904;0.288459524;NADH:ubiquinone oxidoreductase subunit C1;;;;ENSG00000109390
